Rep,Last Activity Date,DS Last Activity Date,CED,CUSTOMER,Future $,DS Future $,Comments,DS Comments,COMPANY_NAME,CONTACT_NAME,ADDRESS,SUITE_NUMBER,CITY,POSTAL,PHONE,ACCOUNT,WEEKLY, SELECTED SIC ,DISTRICT CODE,FRENCH_PREFERRED_CORRESPONDENCE,POPULATION CODE,SIC DISCRIPTION,,A,2
,,,,,,,,,AMENITY HEALTH LTD,,1020 LORIMER BLVD,410,WINNIPEG,R3P 1C7,2046152814,,,809907,,,,HEALTH SERVICES,,,
,,,,,,,,,AMERI SPEC HOME INSPECTION SVC,"JOHNSON, MELODY",6 WOODINGTON BAY,,WINNIPEG,R3P 1M5,2049426390,,,653122,,,,REAL ESTATE INSPECTION,JOHNSON,JAMES,OWNER
,,,,no,,,,,AMERICAN APPAREL,BRENT PIELECH,108 OSBORNE ST,,WINNIPEG,R3L 1Y5,2042849273,,,551102,11,,9,AUTOMOBILE DEALERS-NEW CARS,,B,2
,,,,,,,,,AMERICAN BAYRIDGE CORP,"WERSCH, GERRY",1486 CHEVRIER BLVD,,WINNIPEG,R3T 1Y6,2044871000,,,503109,,,,LUMBER-WHOLESALE,WERSCH,ROD,SITE MANAGER
,,,,no,,,,,AMERICAN BIAXIS INC,ERIC ZUTTER,170 SAULTEAUX CRES,,WINNIPEG,R3J 3W3,2048370650,,,703203,11,,9,CAMPS,,I,2
,,,,no,,,,,AMERICAN EAGLE OUTFITTERS,ROBYN SCHELLENBERG,1225 ST MARY'S RD,86,WINNIPEG,R2M 5E5,2042557938,,,541105,11,,9,GROCERS-RETAIL,,A,2
,,,,no,,,,,AMERICAN EAGLE OUTFITTERS,SARAH WILKINSON,1485 PORTAGE AVE,,WINNIPEG,R3G 0W4,2047746881,,,912102,11,,9,GOVERNMENT OFFICES-STATE,,I,2
,,,,,,,,,AMERI-CAN FREIGHT SYSTEMS INC,,23 FIFE ST,F23,WINNIPEG,R2X 2N5,2046942708,,,421304,,,,TRUCKING,,,
,,,,,,,,,AMERICAN HI-FI,"PENNER, DENNIS",329 CUMBERLAND AVE,200,WINNIPEG,R3B 1T2,2045826910,,,506507,,,,SOUND SYSTEMS & EQUIPMENT (WHLS),PENNER,JACK,OWNER
,,,,,,,,,AMERICAN NAILS,"NGUYEN, VIN",1375 PORTAGE AVE,,WINNIPEG,R3G 0V8,2047838533,,,723102,,,,MANICURING,NGUYEN,PATRICK,OWNER
,,,,no,,,,,AMERICAN STANDARD,BILL CRITCHLEY,255 HUTCHINGS ST,,WINNIPEG,R2X 2R4,2046336122,,,606101,11,,9,CREDIT UNIONS,,A,2
,,,,,,,,,AMH LIGHTING & AUTO REPAIR,"HIPOLITO, ARNEL M",438 DUFFERIN AVE,,WINNIPEG,R2W 2Y5,2045892242,,,753801,,,,AUTOMOBILE REPAIRING & SERVICE,HIPOLITO,PETER,MANAGER
,,,,,,,,,AMI IMPORTS,"PRAIRIE, JEAN-MARC",376 MARION ST,C,WINNIPEG,R2H 0V5,2042350379,,,509905,,,,IMPORTERS (WHLS),PRAIRIE,SUSAN,ADMINISTRATOR
,,,,no,,,,,AMICI CATERING,BRIAN MC KNIGHT,326 BROADWAY,,WINNIPEG,R3C 0S5,2049475194,,,821103,11,,9,ACCOUNTANTS,,I,2
,,,,no,,,,,AMICI RESTAURANT,BRIAN MC KNIGHT,326 BROADWAY,,WINNIPEG,R3C 0S5,2049434997,,,701101,11,,9,HOTELS & MOTELS,,A,2
,,,,,,,,,AMIGO FOODS LTD,"CHIVERS, TODD",205 OAKLAND RD,,OAK BLUFF,R0G 1N0,2048967600,,,581208,,,,RESTAURANTS,CHIVERS,STEWART,EXEC DIRECTOR
,,,,,,,,,AMIK AVIATION,"OWEN, OLIVER",505 AIRLINE RD,,ST ANDREWS,R1A 3P4,2043381734,,,451201,,,,AIRLINE COMPANIES,OWEN,SCOTT,OWNER
,,,,,,,,,AMIN & AKISANYA LTD,,62 KIRKHAM BAY,,WINNIPEG,R2V 4J5,2046336615,,,421304,,,,TRUCKING,,,
,,,,,,,,,AMISHLAND FURNITURE,"WEAVER, CLAIR",67 2ND ST SE,,ALTONA,R0G 0B1,2043248225,,,571217,,,,FURNITURE-DESIGNERS & CUSTOM BUILDERS,WEAVER,TERRY,OWNER
,,,,,,,,,AMISHLAND FURNITURE,,124 ROBLIN BLVD E,,WINKLER,R6W 0H2,2043311415,,,502107,,,,FURNITURE-DEALERS-WHOLESALE,,,
,,,,,,,,,AMJ CAMPBELL,"HOPKINS, BILL",1333 NIAKWA RD E,12,WINNIPEG,R2J 3T5,2046549116,,,421216,,,,MOVERS-HEAVY HAULING,HOPKINS,KEN,EXEC DIRECTOR
,,,,,,,,,AML WIRELESS NETWORKS INC,,1717 DUBLIN AVE,1,WINNIPEG,R3H 0H2,2049492400,,,372101,,,,AIRCRAFT-MANUFACTURERS,,,
,,,END 2012,NO,,,,,AML WIRELESS NETWORKS INC.,,260 SAULTEAUX CRESCENT,"WINNIPEG, MB R3J 3T2",WINNIPEG,R3J 3T2,(204)949-2400,7489,,,,,,,,,
,,,,,,,,,AMMETER LAW GROUP,"AMMETER, DALE",7 DONALD ST,,WINNIPEG,R3L 2S6,2049531330,,,811103,,,,ATTORNEYS,AMMETER,ALANA,OWNER
,,,,,,,,,AMORE ESTHETICS,,1115 HENDERSON HWY,D,WINNIPEG,R2G 1L4,2043394836,,,723106,,,,BEAUTY SALONS,,,
,,,,,,,,,AMOS PLUMBING,"AMOS, SEAN",PO BOX 69,,RENNIE,R0E 1R0,2043695593,,,171105,,,,PLUMBING CONTRACTORS,AMOS,JIM,OWNER
,,,,,,,,,AMP DIAPERS,"COTE, ANDREA",1650 ST JAMES ST,,WINNIPEG,R3H 0L3,2047792683,,,564101,,,,BABY ACCESSORIES,COTE,DENNIS,PRESIDENT
,,,,no,,,,,AMPHENOL TECHNICAL PRODUCTS,ANDREW SCHOFIELD,2110 NOTRE DAME AVE,,WINNIPEG,R3H 0K1,2046972222,,,171108,11,,9,SEPTIC TANKS,,I,2
,,,,,,,,,AMPHORA ARCHITECTURE LTD,,165 STAFFORD ST,214,WINNIPEG,R3M 2W9,2044140347,,,871202,,,,ARCHITECTS,,,
,,,,,,,,,AMPHORA IMPORTS,"JACKSON, CLARENCE",295 ASHLAND AVE,,WINNIPEG,R3L 1L5,2042849463,,,208501,,,,DISTILLERS (MFRS),JACKSON,FREDERIC,MANAGER
,,,,,,,,,AMPON AUTO SVC,"POPONNE, FREDDIE",313 PRINCESS ST,,WINNIPEG,R3B 1M5,2049577808,,,753801,,,,AUTOMOBILE REPAIRING & SERVICE,POPONNE,JOE,OWNER
,,,,,,,,,AMPS ENGINEERING SVC,"ASMUNDSON, CONRAD PE",1260 BORDER ST,,WINNIPEG,R3H 0M6,2047757290,,,871106,,,,ENGINEERS,ASMUNDSON,DENNIS,SITE MANAGER
,,,,,,,,,AMRE SUPPLY CO LTD,"COLMAN, BILL",1370 SARGENT AVE,,WINNIPEG,R3E 0G5,2047758409,,,506318,,,,LIGHT BULBS & TUBES (WHLS),COLMAN,KELLY,OWNER
,,,,no,,,,,AMSCO CAST PRODUCTS INC,DOUGLAS SCRAMSTAD,35 MERCY ST,,SELKIRK,R1A 1N5,2044824442,,,76203,13,,1,PET CONSULTANTS,,A,2
,,,,,,,,,AMSOIL INC,,PO BOX 410,,ROSENORT,R0G 1W0,2047120325,,,999977,,,,NONCLASSIFIED ESTABLISHMENTS,,,
,,,,,,,,,AMUT NORTH AMERICA INC,,RR 2,,THORNHILL,R0G 2T0,9057619400,,,359903,,,,MACHINE SHOPS (MFRS),,,
,,,,,,,,,AMWAY PRODUCTS DISTRIBUTOR,"GAUVREAU, RAY",75 SOUTHFIELDS DR,,WINNIPEG,R2N 2N2,2042564042,,,516925,,,,CLEANING COMPOUNDS (WHLS),GAUVREAU,JOHN,MANAGER
,,,,,,,,,ANA CARRASCO AESTHETICS,"CARRASCO, ANA",539 ASH ST,,WINNIPEG,R3N 0R3,2044872683,,,723106,,,,BEAUTY SALONS,CARRASCO,MACK,PARTNER
,,,,,,,,,ANARCHY STUDIOS,,155 PROVENCHER BLVD,,WINNIPEG,R2H 0G2,2044145139,,,723106,,,,BEAUTY SALONS,,,
,,,,,,,,,ANATOLI GLASS & MIRROR INC,"SCHNEIDER, ANATOLI",30 BURKE BAY,,WINNIPEG,R3X 2G8,2042569580,,,523110,,,,GLASS-AUTO PLATE & WINDOW & ETC,SCHNEIDER,DAVID R,OWNER
,,,,,,,,,ANAVET LODGE,"VOURIOT, JOSEPH",166 BELIVEAU RD,11,WINNIPEG,R2M 1S9,2049420991,,,805904,,,,RETIREMENT COMMUNITIES & HOMES,VOURIOT,RANDY,OWNER
,,,,,,,,,ANAVETS UNIT 283,"MILLER, KERRY",3584 PORTAGE AVE,,WINNIPEG,R3K 0Z8,2048376708,,,861102,,,,ASSOCIATIONS,MILLER,JOHN,OWNER
,,,,yes,,,,,ANCAST INDUSTRIES LTD,ROB MC BAIN,1350 SASKATCHEWAN AVE,,WINNIPEG,R3E 0L2,2047867911,2397,,701101,11,,9,HOTELS & MOTELS,,AJAY,OWNER
,,,,,,,,,ANCHOR CONSTRUCTION INDL PRODS,"FILECCIA, SCOTT",1810 DUBLIN AVE,,WINNIPEG,R3H 0H3,2046330064,,,503301,,,,ROOFING EQUIPMENT & SUPPLIES (WHLS),FILECCIA,TRAVIS,PRESIDENT
,,,END 2012,NO,,,,,ANCHOR MARINE,"PETERS, JARET",1118 CHEVRIER BLVD,,WINNIPEG,R3T 1Y1,2044741032,6358,,555104,,,,BOAT DEALERS SALES & SERVICE,PETERS,CHANDELL,MANAGER
,,,,,,,,,ANCHORAGE ADDICTION PROGRAM,"WESTGATE, VIKTORIA",180 HENRY AVE,,WINNIPEG,R3B 0J8,2049469401,,,839921,,,,ADDICTION TREATMENT CENTERS,WESTGATE,ED,MANAGER
,,,,,,,,,ANCO WHOLESALE WAREHOUSE,"CHANG, MACK",960 LOGAN AVE,,WINNIPEG,R3E 1P4,2047742969,,,243103,,,,BUILDING MATERIALS-MANUFACTURERS,CHANG,MARSHALL,OWNER
,,,,YES,,,,,ANCR,,591 SHERBROOK STREET,"WINNIPEG, MB R3B 2W9",WINNIPEG,R3B 2W9,(204)944-4100,4647,,,,,,,,,
,,,,YES,,,,,ANCR,,835 PORTAGE AVENUE,"WINNIPEG, MB R3G 0N6",WINNIPEG,R3G 0N6,(204)944-4200,4647,,,,,,,,,
,,,,YES,,,,,ANCR,,1008 WALL STREET,"WINNIPEG, MB R3G 2V3",WINNIPEG,R3G 2V3,(204)944-4268,4647,,,,,,,,,
,,,,,,,,,ANDAAZ FASHIONS,,1549 ST MARY'S RD,7,WINNIPEG,R2M 5G9,2044152449,,,562105,,,,BOUTIQUE ITEMS-RETAIL,,,
,,,,,,,,,ANDERS MAGIC,"BOULANGER, ANDERS",114 RUE DES MEURONS,,WINNIPEG,R2H 2M3,2049951808,,,792903,,,,MUSIC-ENTERTAINMENT,BOULANGER,JEFF,OWNER
,,,,,,,,,ANDERSON & BUTLER LIVESTOCK,"ANDERSON, BARRY",67059 RD 6E,,ROSSER,R0H 1E0,2046940987,,,515403,,,,LIVESTOCK-DEALERS (WHLS),ANDERSON,LIA,OWNER
,,,,,,,,,ANDERSON ADKINS & ASSOC,"ANDERSON, NEAL D PHD",1445 PORTAGE AVE,633,WINNIPEG,R3G 3P4,2044891682,,,804922,,,,PSYCHOLOGISTS,ANDERSON,DENNIS,RELIGIOUS DIR
,,,,,,,,,ANDERSON ANIMAL HOSPITAL,"WORB, RON DVM",60 MARION ST,,WINNIPEG,R2H 0T1,2042374555,,,74201,,,,VETERINARIANS,WORB,PAUL,
,,,,,,,,,ANDERSON BUILDING MOVERS LTD,,SW 10-10-9W,,EDWIN,R0H 0G0,2042522802,,,421313,,,,HOUSE & BUILDING MOVERS,,,
,,,,,,,,,ANDERSON DRAFTING SVC,"ANDERSON, RANDY",134 SMITH ST,1707,WINNIPEG,R3C 3W2,2043395889,,,738940,,,,DRAFTING SERVICES,ANDERSON,JACKIE,OWNER
,,,,,,,,,ANDERSON ELECTRICAL,"ANDERSON, JOHN",422 SCOTIA ST,,WINNIPEG,R2V 1X2,2043341787,,,173101,,,,ELECTRIC CONTRACTORS,ANDERSON,KELLY,SITE MANAGER
,,,,YES,,,,,ANDERSON FAMILY VISION CARE,"ANDERSON, MATTHEW W",353 MAIN ST,,SELKIRK,R1A 1T5,2044823713,587,,599504,,,,OPTICIANS,ANDERSON,ARREE,OWNER
,,,,YES,,,,,ANDERSON FAMILY VISION CARE,"D'EMELLO, ANDREA OD",258 MAIN ST,A,STEINBACH,R5G 1Y8,2043261388,587,,804201,,,,OPTOMETRISTS OD,D'EMELLO,DARYL,MANAGER
,,,,,,,,,ANDERSON FAMILY VISION CARE,"ANDERSON, ARNOLD H OD",2200 MCPHILLIPS ST,90,WINNIPEG,R2V 3P4,2046337482,,,599504,,,,OPTICIANS,ANDERSON,WES,MANAGER
,,,,,,,,,ANDERSON FLOORING & PAINT,"ANDERSON, ALLAN",1845 PORTAGE AVE,,WINNIPEG,R3J 0G7,2048886592,,,174301,,,,TILE-CERAMIC-CONTRACTORS & DEALERS,ANDERSON,DIANE,OWNER
,,,,,,,,,ANDERSON INCOME TAX SVC,"GIENI, ROSS",432 MAIN ST,,CARBERRY,R0K 0H0,2048342336,,,179911,,,,SANDBLASTING,GIENI,DENNIS,MANAGER
,,,,,,,,,ANDERSON SAND & GRAVEL,"ANDERSON, ROY",64 WELLINGTON ST,,GLADSTONE,R0J 0T0,2043852685,,,503211,,,,SAND & GRAVEL (WHLS),ANDERSON,JOHN,OWNER
,,,,,,,,,ANDERSON STRATH CERTIFIED GEN,,129 1ST ST S,,SOURIS,R0K 2C0,2044832083,,,821103,,,,ACCOUNTANTS,,,
,,,,,,,,,ANDERSON STRATH CERTIFIED GEN,"ANDERSON, SCOTT",3000 VICTORIA AVE,,BRANDON,R7B 3Y3,2047261995,,,872101,,,,ACCOUNTANTS,ANDERSON,ARNOLD,SITE MANAGER
,,,,,,,,,ANDERSON VISION CARE,"ANDERSON, MATTHEW OD",19 PINE ST,103,PINE FALLS,R0E 1M0,2043672390,,,804201,,,,OPTOMETRISTS OD,ANDERSON,DIANNE,EXEC DIRECTOR
,,,,,,,,,"ANDERSON, BRIAN A MD",,2505 ST BONIFACE RD,,WINNIPEG,R2C 5J3,2042372290,,,801101,,,,PHYSICIANS & SURGEONS,ANDERSON,SHANE,
,,,,,,,,,"ANDERSON, D M MD",,2025 CORYDON AVE,258,WINNIPEG,R3P 0N5,2044899680,,,801101,,,,PHYSICIANS & SURGEONS,ANDERSON,AMARJIT,
,,,,,,,,,ANDERSON'S EAST SIDE SEWAGE,"PATZER, TRACEY",64 ANDERSON DR,,TRAVERSE BAY,R0E 2A0,2047562460,,,171107,,,,SEPTIC TANKS/SYSTEMS-CLEANING/REPAIRING,PATZER,KAREN,SITE MANAGER
,,,,,,,,,ANDERSON'S HOUSE OF ORTHOPEDIC,"RIEDIGER, SUE",231 10TH ST,,BRANDON,R7A 4E9,2047298216,,,504712,,,,HOSPITAL EQUIPMENT & SUPPLIES (WHLS),RIEDIGER,MELISSA,MANAGER
,,,,,,,,,ANDERSON'S HOUSE-ORTHOPEDICS,"FURTADO, JOHN",2109 PORTAGE AVE,,WINNIPEG,R3J 0L3,2048377190,,,599922,,,,ARTIFICIAL LIMBS,FURTADO,LOUISE,MANAGER
,,,,,,,,,ANDRE VAN DE WALLE LAND SRVYS,"VAN DE WALLE, ANDRE",SW 10-12-1E,,ROSSER,R0H 1E0,2044672520,,,871301,,,,SURVEYORS-LAND,VAN DE WALLE,MARK,OWNER
,,,END 2016,NO,,,,,ANDREW AGENCIES,,BOX 306,"BOISSEVAIN, MB R0K 0E0",BOISSEVAIN,R0K 0E0,(204)534-2418,988,,,,,,,,,
,,,,YES,,,,,ANDREW AGENCIES,"HENDERSON, TYLER AGT",126 4TH ST,,RESTON,R0M 1X0,2048773541,4373,,641112,,,,INSURANCE,HENDERSON,BEN,MANAGER
,,,,,,,,,ANDREW AGENCIES,"BETKE, RUTH",126 MAIN ST N,,RUSSELL,R0J 1W0,2047732640,,,472402,,,,TRAVEL AGENCIES & BUREAUS,BETKE,JEREMY,MANAGER
,,,,,,,,,ANDREW AGENCIES,"HENDERSON, TYLER AGT",362 7TH AV,,VIRDEN,R0M 2C0,2047483944,,,641112,,,,INSURANCE,HENDERSON,ANGELA,DIRECTOR
,,,,,,,,,ANDREW AGENCIES,"SMITH, CLINT",191 7TH AVE S,,VIRDEN,R0M 2C0,2047483944,,,621111,,,,INVESTMENTS,SMITH,SOO,MANAGER
,,,,,,,,,ANDREW AGENCIES LTD,"ASSELSTINE, CASSIDY",12 RICHHILL AVE,,ELKHORN,R0M 0N0,2048452036,,,641112,,,,INSURANCE,ASSELSTINE,JAMES,MANAGER
,,,,,,,,,ANDREW AGENCIES LTD,"WILSON, KERRI",40 3RD ST SE,,HAMIOTA,R0M 0T0,2047642696,,,641112,,,,INSURANCE,WILSON,SHARALEE,
,,,,,,,,,ANDREW AGENCIES LTD,"MC CALLUM, AMANDA",204 ASPEN ST,,OAK LAKE,R0M 1P0,2048552314,,,641112,,,,INSURANCE,MC CALLUM,STU,OWNER
,,,,,,,,,ANDREW AGENCIES LTD,"MC LENNAN, BEV",331 MAIN ST,,ST LAZARE,R0M 1Y0,2047733379,,,641112,,,,INSURANCE,MC LENNAN,GREG,OWNER
,,,,,,,,,ANDREW AGENCIES LTD,"SMITH, CLINT",1285 7TH AVE S,,VIRDEN,R0M 2C0,2047482734,,,641112,,,,INSURANCE,SMITH,WEI,MANAGER
,,,,,,,,,ANDREW AGENCIES LTD,"LASUIK, CAREY",2533 VICTORIA AVE,,BRANDON,R7B 0M6,2047284100,,,641112,,,,INSURANCE,LASUIK,JEFF,OWNER
,,,,,,,,,ANDREW CHABIDON MASSAGE THRPY,,670 BROADWAY,202,WINNIPEG,R3C 0X3,2042979190,,,729917,,,,MASSAGE THERAPISTS,,,
,,,,,,,,,ANDREW MCNAUGHT AUTO SALES LTD,"REVAC, TIKE",152 TRANSPORT RD,,SPRINGFIELD,R2C 2Z2,2047775150,,,551102,,,,AUTOMOBILE DEALERS-NEW CARS,REVAC,VIRGINIA,OWNER
,,,,,,,,,ANDREW MELVIN GENERAL SUPPLY,"MELVIN, ANDREW",132 2ND ST,,MATHER,R0K 1L0,2045292251,,,173101,,,,ELECTRIC CONTRACTORS,MELVIN,VIRGINIA,ADMINISTRATOR
,,,,,,,,,ANDREW MROZ,"MROZ, ANDREW AGT",1919 HENDERSON HWY,3,WINNIPEG,R2G 1P4,2042663090,,,653118,,,,REAL ESTATE,MROZ,PAT,RELIGIOUS DIR
,,,,no,,,,,ANDREW MYNARSKI SCHOOL,DOUG TAYLOR,1111 MACHRAY AVE,,WINNIPEG,R2X 1H6,2045868497,,,25401,11,,9,DAIRIES (MILK),,A,2
,,,,,,,,,ANDREW WACH ARCHITECTS,"WACH, ANDREW K",181 BANNATYNE AVE,102,WINNIPEG,R3B 0R4,2042846782,,,871202,,,,ARCHITECTS,WACH,ANGELE,MANAGER
,,,,,,,,,ANDREWS AGENCIES LTD,"OPPERMAN, DON",360 SOUTH RAILWAY ST,,BOISSEVAIN,R0K 0E0,2045342418,,,641112,,,,INSURANCE,OPPERMAN,COLLEEN,OWNER
,,,,,,,,,ANDREWS FOOT CLINIC,"ANDREWS, TRACY DPM",504 22ND ST,,BRANDON,R7B 1S3,2047263494,,,804301,,,,PODIATRISTS,ANDREWS,CHUCK,PARTNER
,,,,,,,,,ANDREW'S HAIR SALON,"NIKITAS, PARRY",3047 NESS AVE,,WINNIPEG,R2Y 0G1,2048885004,,,723106,,,,BEAUTY SALONS,NIKITAS,JASON,PRESIDENT
,,,,,,,,,ANDREW'S PIANO SALES & MOVING,,447 WATT ST,,WINNIPEG,R2K 2R8,2046676710,,,421401,,,,MOVERS,,,
,,,,no,,,,,ANDREWS STREET FAMILY CTR,DILLY KNOL,220 ANDREWS ST,,WINNIPEG,R2W 4T1,2045891721,,,19101,11,,9,MUSHROOMS,,A,2
,,,END 2017,NO,,,,,ANDRICH & COMPANY LTD.,,39 ROYAL ROAD NORTH,"PORTAGE LA PRAIRIE, MB R1N 1T9",PORTAGE-LA-PR,R1N 1T9,(204)871-2257,1485,,,,,,,,,
,,,,,,,,,ANDY CORRIGAL UPHOLSTERY SVC,"PODAIMA, DALE",1874 LOGAN AVE,,WINNIPEG,R2R 0H5,2046325400,,,764109,,,,UPHOLSTERERS,PODAIMA,FRANK,OWNER
,,,,,,,,,ANDY THE MAGIC REPAIRMAN,,15 AMERSHAM CRES,,WINNIPEG,R2N 3H5,2049436709,,,764105,,,,FURNITURE-REPAIRING & REFINISHING,,,
,,,(204)725-3891,,,,,,ANDY'S AUTO WRECKING,,601A  17TH STREET EAST,"BRANDON, MB R7A 7C8",,,,,,,,,,,,,
,,,,,,,,,ANDY'S BARBER SHOP,"FOUBERT, KEN",1006 PEMBINA HWY,,WINNIPEG,R3T 1Z5,2042841916,,,724101,,,,BARBERS,FOUBERT,JAKE,VICE PRESIDENT
,,,,,,,,,ANDY'S CORNER STORE,"AN, SAUNG",1590 LOGAN AVE,,WINNIPEG,R3E 1S3,2047728180,,,541105,,,,GROCERS-RETAIL,AN,SCOTT,OWNER
,,,,,,,,,ANG PERYODIKO PUBLISHING CO,"TE, NELSON",218 HUTCHINGS ST,,WINNIPEG,R2X 2Y2,2046946734,,,271198,,,,NEWSPAPER PUBLISHING & PRINTING (MFRS),TE,DANA,OWNER
,,,,,,,,,ANGEL NAIL & HAIR SALON,,992 PORTAGE AVE,B,WINNIPEG,R3G 0R6,2045051515,,,723106,,,,BEAUTY SALONS,,,
,,,,,,,,,ANGELINA CATERING CO,,593 SELKIRK AVE,,WINNIPEG,R2W 2M8,2044167607,,,581212,,,,CATERERS,,DARYL,
,,,,,,,,,ANGELINA'S HAIR CITY,"TIBAY, ANGELINA",234 TYNDALL AVE,,WINNIPEG,R2R 1S5,2046329048,,,723106,,,,BEAUTY SALONS,TIBAY,NGAN,OWNER
,,,,,,,,,ANGELO FOTI JUNIOR CONCRETE,"FOTI, ANGELO",4445 ROBLIN BLVD,,WINNIPEG,R3R 0G2,2042935264,,,177105,,,,CONCRETE CONTRACTORS,FOTI,HENRY,OWNER
,,,,,,,,,ANGELO'S CHIP SHOP,"TAGINAGAS, ANGELO",902 MAIN ST,,WINNIPEG,R2W 3P3,2045822955,,,581208,,,,RESTAURANTS,TAGINAGAS,DAVID,OWNER
,,,,,,,,,ANGELO'S GLASS,,1249 MANAHAN AVE,,WINNIPEG,R3T 5S8,2044776169,,,523110,,,,GLASS-AUTO PLATE & WINDOW & ETC,,,
,,,,YES,,,,,ANGERS TRANSFER,"ANGERS, KELLY",314 NORTON AVE,,MIAMI,R0G 1H0,2044352026,7880,,421304,,,,TRUCKING,ANGERS,KEITH,MANAGER
,,,,,,,,,ANGIE'S CUTTING EDGE,"JARVIS, ANGIE",362 1ST AVE,,NEEPAWA,R0J 1H0,2044763883,,,723106,,,,BEAUTY SALONS,JARVIS,SHELLEY,OWNER
,,,,,,,,,ANGIE'S HAIR SALON & GIFT SHOP,"LAU, ANGELA",680 QUEBEC ST,,RIVERS,R0K 1X0,2043287844,,,723106,,,,BEAUTY SALONS,LAU,MI,OWNER
,,,,,,,,,ANGLICAN CHURCH RECTORY,"PIOTROWICZ, LAURA MARIE",138 MEMORIAL AVE N,,RUSSELL,R0J 1W0,2047732096,,,866107,,,,CHURCHES,PIOTROWICZ,SHERI,OWNER
,,,,,,,,,ANGLICAN PARISH OF ST JOHN'S,"JACOBS, ALVIN",218 MOFFAT AVE W,,PILOT MOUND,R0G 1P0,2048252381,,,866106,,,,CLERGY,JACOBS,DANIELLE,PRINCIPAL
,,,,,,,,,ANGLICAN RESOURCE CTR,"STRANGE, ELLEN",403 13TH ST,,BRANDON,R7A 4P9,2047276613,,,866107,,,,CHURCHES,STRANGE,JAMIE,MANAGER
,,,,,,,,,ANG'S PIZZA & MORE,"HILDEBRAND, ANGELA",58 2ND ST NW,,ALTONA,R0G 0B1,2043248955,,,581208,,,,RESTAURANTS,HILDEBRAND,JOHN,MANAGER
,,,,,,,,,ANGUS MC KAY NURSERY SCHL INC,"LAMOUREUX, HEATHER",850 WOODVALE ST,,WINNIPEG,R2K 2G8,2046671701,,,835102,,,,SCHOOLS-NURSERY & KINDERGARTEN ACADEMIC,LAMOUREUX,CLAYTON,SITE MANAGER
,,,,,,,,,ANGUS MC KAY SCHOOL,"ANDERSON, CHRISTINE",850 WOODVALE ST,,WINNIPEG,R2K 2G8,2046612378,,,821103,,,,SCHOOLS,ANDERSON,LEAH,RELIGIOUS DIR
,,,,,,,,,ANGUSVILLE COMMUNITY CTR,,136 WRIGHT AVE E,,ANGUSVILLE,R0J 0A0,2047733249,,,861102,,,,ASSOCIATIONS,,,
,,,,,,,,,ANGUSVILLE GENERAL STORE,,307 MAIN ST,,ANGUSVILLE,R0J 0A0,2047733243,,,541105,,,,GROCERS-RETAIL,,,
,,,,no,,,,,ANICINABE COMMUNITY SCHOOL,RICHARD FEWCHUK,NORTH SHORE RD,,PINE FALLS,R0E 1M0,2043672285,,,806202,1,,1,HOSPITALS,,A,2
,,,,,,,,,ANIMAL ARK VETERINARY SVC,"SAWKA, LISA DVM",PO BOX 21104 RPO CHARLESWOOD,,WINNIPEG,R3R 3R2,2048972247,,,74201,,,,VETERINARIANS,SAWKA,KIM,MANAGER
,,,,,,,,,ANIMAL HOSPITAL OF MANITOBA,"ZHENG, WENCHAO DVM",995 MAIN ST,,WINNIPEG,R2W 3P8,2045863334,,,74201,,,,VETERINARIANS,ZHENG,,
,,,,,,,,,ANIMAL SERVICES AGENCY,"DACK, TIM",1057 LOGAN AVE,,WINNIPEG,R3E 3N8,2049862155,,,75226,,,,PET CONSULTANTS,DACK,RICK,
,,,Oct-17,no,,,,,ANIMAL TRACKS CAFE,ROB RIEHL,2355 CORYDON AVE,,WINNIPEG,,2049820667,, $600.00 ,554101,11,,9,SERVICE STATIONS-GASOLINE & OIL,,A,2
,,,,no,,,,,ANIMIKII OZOSON CHILD-FMLY SVC,TERRY HINTON,352 DONALD ST,301,WINNIPEG,R3B 2H8,2049440040,,,805101,11,,9,NURSING & CONVALESCENT HOMES,,A,2
,,,,,,,,,ANINCINABE COMMUNITY SCHOOL,"SWANPY, GARRY",PO BOX 219,,PINE FALLS,R0E 1M0,2043672588,,,821103,,,,SCHOOLS,SWANPY,JEFF,SITE MANAGER
,,,,no,,,,,ANISHINAABE CHILD & FAMILY SVC,EMMA EDWARDS,286 SMITH ST,400,WINNIPEG,R3C 1K4,2049420788,,,152103,11,,9,GARAGE BUILDERS,,A,2
,,,,,,,,,ANISHINABE CONSULTANTS INC,"FONTAINE, E J",183 RIVER AVE,,WINNIPEG,R3L 0B1,2043360554,,,874201,,,,BUSINESS MANAGEMENT CONSULTANTS,FONTAINE,JOHN,OWNER
,,,,,,,,,ANISOFT GROUP INC,,2025 CORYDON AVE,207,WINNIPEG,R3P 0N5,2047756616,,,737905,,,,COMPUTER CONSULTANTS,,,
,,,END 2014,NO,,,,,ANITA NEVILLE CAMPAIGN OFFICE,,206 OSBORNE STREET,"WINNIPEG, MB R3L 1Z3",WINNIPEG,R3L 1Z3,(204)272-0824,431,,,,,,,,,2
,,,,,,,,,ANITA PULLING THREAD,"KOWERCHUK, ANITA",102 SASKATCHEWAN AVE E,,PORTAGE-LA-PR,R1N 0L1,2048576847,,,569906,,,,DRESSMAKERS,KOWERCHUK,HAROLD,OWNER
